"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,117.892668604635,,
"PRT","Portugal","HPI_YDH","Price to income ratio","2019","2019","IDX","Index","0","Units",,,122.532477871166,,
"PRT","Portugal","HPI_YDH","Price to income ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,120.347417471809,,
"PRT","Portugal","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,122.240540279779,,
"PRT","Portugal","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,123.071194831414,,
"PRT","Portugal","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,124.470758901661,,
"PRT","Portugal","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,126.626954895108,,
"PRT","Portugal","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,128.608097869887,,
"ESP","Spain","RPI","Rent prices, s.a.","2005","2005","IDX","Index","0","Units",,,84.3212997562276,,
"ESP","Spain","RPI","Rent prices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,83.0077777108843,,
"ESP","Spain","RPI","Rent prices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,83.9274778007346,,
"ESP","Spain","RPI","Rent prices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,84.7565191155293,,
"ESP","Spain","RPI","Rent prices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,85.5934243977621,,
"ESP","Spain","RPI","Rent prices, s.a.","2006","2006","IDX","Index","0","Units",,,87.9971503995015,,
"ESP","Spain","RPI","Rent prices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,86.5499380384531,,
"ESP","Spain","RPI","Rent prices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,87.5764543777381,,
"ESP","Spain","RPI","Rent prices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,88.4936483367681,,
"ESP","Spain","RPI","Rent prices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,89.3685608450466,,
"ESP","Spain","RPI","Rent prices, s.a.","2007","2007","IDX","Index","0","Units",,,91.8414385722519,,
"ESP","Spain","RPI","Rent prices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,90.4136285118148,,
"ESP","Spain","RPI","Rent prices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,91.3750706028647,,
"ESP","Spain","RPI","Rent prices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,92.3501378953344,,
"ESP","Spain","RPI","Rent prices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,93.2269172789937,,
"ESP","Spain","RPI","Rent prices, s.a.","2008","2008","IDX","Index","0","Units",,,95.7398467544733,,
"ESP","Spain","RPI","Rent prices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,94.1795570377223,,
"ESP","Spain","RPI","Rent prices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,95.2943373850318,,
"ESP","Spain","RPI","Rent prices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,96.2560390878252,,
"ESP","Spain","RPI","Rent prices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,97.229453507314,,
"ESP","Spain","RPI","Rent prices, s.a.","2009","2009","IDX","Index","0","Units",,,98.6824247694245,,
"ESP","Spain","RPI","Rent prices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,98.026699257076,,
"ESP","Spain","RPI","Rent prices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,98.5702152933866,,
"ESP","Spain","RPI","Rent prices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,98.9460416110474,,
"ESP","Spain","RPI","Rent prices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,99.1867429161878,,
"ESP","Spain","RPI","Rent prices, s.a.","2010","2010","IDX","Index","0","Units",,,99.7787099612743,,
"ESP","Spain","RPI","Rent prices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,99.3216899294525,,
"ESP","Spain","RPI","Rent prices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,99.5795841548528,,
"ESP","Spain","RPI","Rent prices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,99.950110056429,,
"ESP","Spain","RPI","Rent prices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,100.263455704363,,
"ESP","Spain","RPI","Rent prices, s.a.","2011","2011","IDX","Index","0","Units",,,100.814067642462,,
"ESP","Spain","RPI","Rent prices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,100.498413420981,,
"ESP","Spain","RPI","Rent prices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,100.713975967998,,
"ESP","Spain","RPI","Rent prices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,100.936355239246,,
"ESP","Spain","RPI","Rent prices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,101.107525941622,,
"ESP","Spain","RPI","Rent prices, s.a.","2012","2012","IDX","Index","0","Units",,,101.368142739425,,
"ESP","Spain","RPI","Rent prices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,101.26867178585,,
"ESP","Spain","RPI","Rent prices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,101.342462783292,,
"ESP","Spain","RPI","Rent prices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,101.37119808271,,
"ESP","Spain","RPI","Rent prices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,101.490238305849,,
"ESP","Spain","RPI","Rent prices, s.a.","2013","2013","IDX","Index","0","Units",,,101.179792706464,,
"ESP","Spain","RPI","Rent prices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,101.36192612566,,
"ESP","Spain","RPI","Rent prices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,101.258526107516,,
"ESP","Spain","RPI","Rent prices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,101.127271972389,,
"ESP","Spain","RPI","Rent prices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,100.971446620291,,
"ESP","Spain","RPI","Rent prices, s.a.","2014","2014","IDX","Index","0","Units",,,100.484267584747,,
"ESP","Spain","RPI","Rent prices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,100.761200278817,,
"ESP","Spain","RPI","Rent prices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,100.542112926952,,
"ESP","Spain","RPI","Rent prices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,100.378334352486,,
"ESP","Spain","RPI","Rent prices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,100.255422780733,,
"ESP","Spain","RPI","Rent prices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"ESP","Spain","RPI","Rent prices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,100.173728993047,,
"ESP","Spain","RPI","Rent prices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,100.00221054248,,
"ESP","Spain","RPI","Rent prices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.9507801254716,,
"ESP","Spain","RPI","Rent prices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,99.8732803390018,,
"ESP","Spain","RPI","Rent prices, s.a.","2016","2016","IDX","Index","0","Units",,,99.9120949846167,,
"ESP","Spain","RPI","Rent prices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,99.8724672732434,,
"ESP","Spain","RPI","Rent prices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,99.921385373685,,
"ESP","Spain","RPI","Rent prices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,99.9213163232486,,
"ESP","Spain","RPI","Rent prices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,99.93321096829,,
"ESP","Spain","RPI","Rent prices, s.a.","2017","2017","IDX","Index","0","Units",,,100.322317556406,,
"ESP","Spain","RPI","Rent prices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.002904296356,,
"ESP","Spain","RPI","Rent prices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.168102089246,,
"ESP","Spain","RPI","Rent prices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,100.409891900314,,
"ESP","Spain","RPI","Rent prices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,100.708371939706,,
"ESP","Spain","RPI","Rent prices, s.a.","2018","2018","IDX","Index","0","Units",,,101.590217778288,,
"ESP","Spain","RPI","Rent prices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,101.024194785856,,
"ESP","Spain","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,101.384459126748,,
"ESP","Spain","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,101.760469538531,,
"ESP","Spain","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,102.191747662017,,
"ESP","Spain","RPI","Rent prices, s.a.","2019","2019","IDX","Index","0","Units",,,103.155318052144,,
"ESP","Spain","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,102.614266493664,,
"ESP","Spain","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,102.981151228008,,
"ESP","Spain","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,103.355746961905,,
"ESP","Spain","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,103.670107525001,,
"ESP","Spain","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,104.017479387767,,
"ESP","Spain","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,104.194342779252,,
"ESP","Spain","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,104.497214423437,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2005","2005","1","RATIOS","0","Units",,,112.323924084387,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2005-Q1","Q1-2005","1","RATIOS","0","Units",,,110.915509510399,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2005-Q2","Q2-2005","1","RATIOS","0","Units",,,111.917952247863,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2005-Q3","Q3-2005","1","RATIOS","0","Units",,,112.711277096916,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2005-Q4","Q4-2005","1","RATIOS","0","Units",,,113.750957482372,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2006","2006","1","RATIOS","0","Units",,,115.825325212907,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2006-Q1","Q1-2006","1","RATIOS","0","Units",,,114.821806906383,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2006-Q2","Q2-2006","1","RATIOS","0","Units",,,115.467381277152,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2006-Q3","Q3-2006","1","RATIOS","0","Units",,,116.10679942096,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2006-Q4","Q4-2006","1","RATIOS","0","Units",,,116.905313247132,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2007","2007","1","RATIOS","0","Units",,,118.352127848938,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2007-Q1","Q1-2007","1","RATIOS","0","Units",,,117.107498829476,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2007-Q2","Q2-2007","1","RATIOS","0","Units",,,117.794781085297,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2007-Q3","Q3-2007","1","RATIOS","0","Units",,,118.667730559471,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2007-Q4","Q4-2007","1","RATIOS","0","Units",,,119.838500921506,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2008","2008","1","RATIOS","0","Units",,,119.550286819396,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2008-Q1","Q1-2008","1","RATIOS","0","Units",,,119.426219520146,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2008-Q2","Q2-2008","1","RATIOS","0","Units",,,119.408336426892,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2008-Q3","Q3-2008","1","RATIOS","0","Units",,,119.786141574699,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2008-Q4","Q4-2008","1","RATIOS","0","Units",,,119.580449755846,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2009","2009","1","RATIOS","0","Units",,,119.031474469746,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2009-Q1","Q1-2009","1","RATIOS","0","Units",,,119.8525371273,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2009-Q2","Q2-2009","1","RATIOS","0","Units",,,119.313771118321,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2009-Q3","Q3-2009","1","RATIOS","0","Units",,,118.665143684675,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2009-Q4","Q4-2009","1","RATIOS","0","Units",,,118.294445948689,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2010","2010","1","RATIOS","0","Units",,,119.40194982758,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2010-Q1","Q1-2010","1","RATIOS","0","Units",,,119.608789069506,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2010-Q2","Q2-2010","1","RATIOS","0","Units",,,119.461530704332,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2010-Q3","Q3-2010","1","RATIOS","0","Units",,,119.439210130253,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2010-Q4","Q4-2010","1","RATIOS","0","Units",,,119.098269406229,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2011","2011","1","RATIOS","0","Units",,,118.530091886571,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2011-Q1","Q1-2011","1","RATIOS","0","Units",,,116.101929011538,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2011-Q2","Q2-2011","1","RATIOS","0","Units",,,118.525523268342,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2011-Q3","Q3-2011","1","RATIOS","0","Units",,,119.331504063486,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2011-Q4","Q4-2011","1","RATIOS","0","Units",,,120.161411202918,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2012","2012","1","RATIOS","0","Units",,,119.808082074753,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2012-Q1","Q1-2012","1","RATIOS","0","Units",,,122.383711463319,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2012-Q2","Q2-2012","1","RATIOS","0","Units",,,121.2103660901,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2012-Q3","Q3-2012","1","RATIOS","0","Units",,,118.959547206852,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2012-Q4","Q4-2012","1","RATIOS","0","Units",,,116.678703538742,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2013","2013","1","RATIOS","0","Units",,,112.073604223515,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2013-Q1","Q1-2013","1","RATIOS","0","Units",,,114.218889057394,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2013-Q2","Q2-2013","1","RATIOS","0","Units",,,113.000892904887,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2013-Q3","Q3-2013","1","RATIOS","0","Units",,,111.197039228024,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2013-Q4","Q4-2013","1","RATIOS","0","Units",,,109.877595703757,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2014","2014","1","RATIOS","0","Units",,,106.312957985983,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2014-Q1","Q1-2014","1","RATIOS","0","Units",,,109.106748849172,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2014-Q2","Q2-2014","1","RATIOS","0","Units",,,107.055896955271,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2014-Q3","Q3-2014","1","RATIOS","0","Units",,,105.389653575809,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2014-Q4","Q4-2014","1","RATIOS","0","Units",,,103.699532563679,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2015","2015","1","RATIOS","0","Units",,,100.928032132687,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2015-Q1","Q1-2015","1","RATIOS","0","Units",,,101.648607953547,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2015-Q2","Q2-2015","1","RATIOS","0","Units",,,100.686603687805,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,101.166575275724,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,100.210341613672,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2016","2016","1","RATIOS","0","Units",,,99.6854584716644,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2016-Q1","Q1-2016","1","RATIOS","0","Units",,,100.564969028282,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2016-Q2","Q2-2016","1","RATIOS","0","Units",,,99.9573778513915,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2016-Q3","Q3-2016","1","RATIOS","0","Units",,,99.5688977177767,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2016-Q4","Q4-2016","1","RATIOS","0","Units",,,98.6505892892069,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2017","2017","1","RATIOS","0","Units",,,96.4076682045485,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2017-Q1","Q1-2017","1","RATIOS","0","Units",,,97.5615891858609,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2017-Q2","Q2-2017","1","RATIOS","0","Units",,,96.680416824033,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2017-Q3","Q3-2017","1","RATIOS","0","Units",,,95.928387649731,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2017-Q4","Q4-2017","1","RATIOS","0","Units",,,95.4602791585689,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2018","2018","1","RATIOS","0","Units",,,94.0728192430952,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2018-Q1","Q1-2018","1","RATIOS","0","Units",,,95.0317840825524,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,94.2912171716184,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,93.4838450192032,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,93.4844306990067,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2019","2019","1","RATIOS","0","Units",,,92.8653814486575,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,93.0020388648914,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,93.0176966375271,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,92.8347008304644,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,92.607089461747,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,94.433934800366,,
"ITA","Italy","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,102.59057972952,,
"ITA","Italy","RHP","Real house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,126.998283118186,,
"ITA","Italy","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,125.092600027567,,
"ITA","Italy","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,126.321539504679,,
